Name,Age,Distance,Duration,Steps,HeartRate,Calories
Jennifer Fields,48,,64.0,7799.0,117.0,377.0
Timothy Norman,36,4.0,40.0,11340.0,,206.0
Ryan Powell,35,6.0,36.0,15925.0,118.0,592.0
Charles Banks,34,1.0,,10132.0,83.0,481.0
Erica Wright,39,5.0,31.0,7557.0,70.0,214.0
Dylan French,42,2.0,33.0,10309.0,93.0,329.0
Charles Castillo,31,,36.0,14142.0,114.0,333.0
Donna Smith,58,3.0,,,87.0,561.0
Julie Taylor,49,5.0,76.0,10113.0,141.0,603.0
Joseph Pratt,64,2.0,15.0,3670.0,139.0,329.0
Lisa Robinson,50,,38.0,8198.0,167.0,
Katie Hill,28,9.0,78.0,10648.0,77.0,766.0
Sherri Copeland,37,8.0,,9633.0,105.0,309.0
Darryl Watkins,31,4.0,51.0,8928.0,150.0,732.0
Matthew Fox,42,,48.0,,,609.0
Melissa Monroe,54,,32.0,,156.0,444.0
Monica Lopez,40,7.0,29.0,11408.0,,467.0
Donna Turner,41,,70.0,6742.0,123.0,547.0
Melissa Rivera,23,6.0,76.0,,121.0,638.0
Luis Rivera,18,6.0,76.0,,121.0,638.0
Holly Howard,36,6.0,47.0,7114.0,119.0,522.0
Edward Ellis,20,2.0,,18092.0,140.0,437.0
Laurie Yang,55,4.0,23.0,2299.0,100.0,239.0
William Lewis,62,2.0,31.0,3022.0,159.0,265.0
Crystal Payne,45,7.0,38.0,11545.0,112.0,448.0
Amber Smith,45,7.0,,7111.0,,456.0
Alicia Pittman,40,6.0,,11541.0,86.0,344.0
Stephanie Nixon,25,12.0,58.0,18918.0,,847.0
Joshua Hughes,24,2.0,87.0,19508.0,109.0,506.0
Mark Johnson,38,8.0,28.0,7276.0,71.0,544.0
David Soto,48,3.0,,8591.0,132.0,308.0
Matthew Adams,38,2.0,49.0,10952.0,139.0,635.0
Dr. Caitlyn Green,54,5.0,27.0,3830.0,120.0,568.0
Lori Soto,32,4.0,93.0,14405.0,145.0,
Matthew Bautista,40,1.0,76.0,,95.0,275.0
Charles Smith,41,2.0,46.0,9410.0,93.0,591.0
Pamela Stephens,24,10.0,58.0,16063.0,151.0,878.0
Krista Martinez,28,8.0,53.0,13344.0,106.0,479.0
Mary Simpson,55,,,,,180.0
Michael Smith,43,2.0,26.0,7191.0,105.0,
Sandra Cobb,59,,37.0,2477.0,64.0,321.0
Erica Hayes,62,5.0,19.0,1483.0,,464.0
Joe Cooper,63,3.0,46.0,1841.0,167.0,558.0
James Smith,41,4.0,39.0,8619.0,154.0,389.0
James Ramsey,28,0.0,45.0,13415.0,,589.0
James Barton,26,5.0,36.0,10695.0,89.0,338.0
Stephanie Moore,54,1.0,43.0,3054.0,142.0,
Ashley Green,56,4.0,17.0,3580.0,128.0,311.0
Andrea Davis,39,1.0,,10279.0,78.0,486.0
Kyle Marshall,34,9.0,76.0,9243.0,121.0,699.0
Jason Sutton,20,10.0,62.0,17860.0,,440.0
Samantha Smith,48,4.0,30.0,8936.0,86.0,354.0
Janet Mason,26,,58.0,9249.0,,713.0
Michael Neal,40,2.0,35.0,,113.0,584.0
Brittney Warren MD,21,12.0,,12395.0,84.0,858.0
Brad Gibson,30,9.0,,12630.0,153.0,316.0
Kenneth Bennett,33,7.0,52.0,14277.0,92.0,728.0
Shawn Hansen,54,3.0,10.0,4302.0,156.0,
Brianna Bell,24,,54.0,18821.0,80.0,439.0
Steven Stevens,21,13.0,89.0,18045.0,92.0,603.0
William Johnson,60,2.0,40.0,4592.0,100.0,118.0
Dana Robertson,35,7.0,48.0,10641.0,,683.0
Larry Carter,61,0.0,22.0,4514.0,148.0,265.0
Douglas Brown,26,2.0,71.0,,126.0,315.0
Steven Ramos MD,41,6.0,78.0,8103.0,128.0,479.0
Fred Nelson,25,6.0,52.0,17292.0,106.0,532.0
Jessica Hicks,28,10.0,52.0,13165.0,149.0,705.0
Brandon Gordon,64,2.0,21.0,,,284.0
Mason Flynn,37,0.0,43.0,6711.0,80.0,584.0
Sean Walker,29,10.0,63.0,8125.0,145.0,492.0
Jonathan Collins,39,7.0,72.0,10432.0,118.0,
Laura Zamora,59,4.0,27.0,4752.0,131.0,641.0
Ryan Maxwell,41,2.0,37.0,6468.0,,624.0
Brenda Baldwin,32,8.0,72.0,13556.0,76.0,776.0
Megan Rodriguez,40,5.0,63.0,7901.0,153.0,
Elizabeth Waters,29,4.0,73.0,,79.0,
Jessica Ellis,44,1.0,47.0,6357.0,,404.0
Keith Evans,58,4.0,42.0,2455.0,66.0,328.0
David Armstrong,47,3.0,64.0,6944.0,93.0,434.0
Cynthia Johnson,58,1.0,29.0,4297.0,124.0,376.0
Elaine Orozco,53,4.0,31.0,3077.0,113.0,
Mitchell Luna,22,12.0,76.0,19310.0,139.0,889.0
Todd Rowe,21,10.0,118.0,,124.0,851.0
Patrick Williams,26,4.0,70.0,14159.0,146.0,646.0
Kristen Howard,61,4.0,30.0,4668.0,85.0,603.0
Daisy Johnson,25,5.0,75.0,18953.0,117.0,716.0
Elizabeth Thornton,25,2.0,118.0,17384.0,92.0,756.0
Andrew Smith,38,2.0,25.0,8058.0,165.0,452.0
Warren Franco,32,8.0,57.0,10718.0,164.0,386.0
Jared Ramirez,62,2.0,14.0,4976.0,78.0,642.0
Brianna Ruiz,44,5.0,77.0,6329.0,144.0,535.0
Dr. Amanda Montgomery,37,1.0,41.0,6336.0,157.0,202.0
John Murray,62,5.0,12.0,3107.0,109.0,529.0
Michael Anderson,23,10.0,78.0,15837.0,157.0,770.0
Ashley Harris,33,1.0,72.0,8153.0,142.0,755.0
Jasmine Gonzalez,18,1.0,72.0,8153.0,142.0,755.0
Lisa Cervantes,19,10.0,61.0,12964.0,155.0,852.0
Amy Jackson,43,6.0,55.0,6854.0,152.0,322.0
Shane Chan,31,,48.0,8848.0,82.0,610.0
Justin Walter,29,3.0,38.0,9005.0,94.0,478.0
Virginia Richardson DVM,21,3.0,91.0,12297.0,128.0,700.0
Stacey Mcbride,52,4.0,44.0,4837.0,89.0,322.0
Mark Mills,39,7.0,56.0,7016.0,126.0,466.0
Renee Small,39,3.0,53.0,7808.0,143.0,284.0
Judy Terry,48,2.0,45.0,8284.0,129.0,644.0
Matthew Roman,27,5.0,91.0,10804.0,134.0,679.0
Cheryl Green,58,3.0,35.0,2695.0,162.0,311.0
Anthony Odom,18,3.0,35.0,2695.0,162.0,311.0
Christopher Daniel,33,6.0,43.0,,75.0,457.0
Charles Martin,52,4.0,44.0,4394.0,,206.0
Sheila Singh,42,1.0,51.0,9247.0,135.0,512.0
Thomas Hendricks,30,8.0,65.0,10638.0,82.0,788.0
Jesse Morris,37,3.0,36.0,8735.0,,434.0
Javier Pham,62,2.0,15.0,4796.0,107.0,141.0
Steven Booker,64,,11.0,,159.0,266.0
Shelia Proctor,61,4.0,49.0,3160.0,142.0,524.0
Cheryl Espinoza,53,3.0,25.0,2857.0,154.0,684.0
Jared Watson,46,4.0,78.0,9937.0,140.0,301.0
Taylor Cruz,50,7.0,,11376.0,134.0,256.0
Janice Rivas,32,5.0,56.0,12281.0,115.0,713.0
Stephanie Mccoy,40,2.0,71.0,,75.0,264.0
Donna Chavez DDS,38,5.0,58.0,11878.0,76.0,254.0
Paul Smith,24,3.0,99.0,18039.0,141.0,403.0
Christopher Rodriguez,51,2.0,21.0,2734.0,135.0,642.0
Cathy Phillips,52,1.0,49.0,2260.0,,319.0
Susan Powell,38,1.0,29.0,10106.0,148.0,393.0
Michael Preston,22,10.0,71.0,17107.0,150.0,649.0
Karen Liu,29,,90.0,13364.0,89.0,543.0
Susan Pierce,32,10.0,67.0,8077.0,85.0,393.0
Kaylee Young,56,3.0,47.0,1836.0,104.0,475.0
Emily Powers,44,4.0,45.0,8190.0,108.0,326.0
Wesley Morris,50,3.0,67.0,10380.0,85.0,573.0
Laura Ray,38,7.0,60.0,,80.0,512.0
Deborah Henry,63,5.0,42.0,3986.0,104.0,545.0
Robert Love,55,1.0,17.0,2568.0,,216.0
Troy Mann,22,1.0,99.0,18729.0,92.0,430.0
Thomas Rollins,49,6.0,37.0,7931.0,130.0,216.0
Heidi Reese,54,0.0,45.0,2263.0,168.0,675.0
Daniel Miller,55,,,1902.0,,192.0
Marc Gregory,33,5.0,68.0,,139.0,628.0
Cassidy Ray,32,2.0,36.0,12091.0,162.0,413.0
Mr. Christopher Gray,39,6.0,43.0,9764.0,158.0,579.0
Andrew Campos,21,13.0,62.0,12076.0,89.0,780.0
Sherry Weaver,32,5.0,51.0,12188.0,117.0,403.0
Bonnie Ramirez,50,4.0,63.0,10323.0,77.0,583.0
Daniel Austin,21,11.0,55.0,19736.0,104.0,
Ashley Gonzalez,31,5.0,83.0,10799.0,93.0,335.0
Brittney Gardner,38,6.0,28.0,10823.0,,320.0
Laura Flowers,64,1.0,40.0,1219.0,119.0,190.0
Tracy Estrada,34,6.0,58.0,15736.0,144.0,415.0
Jared Jones,18,6.0,58.0,15736.0,144.0,415.0
Kendra Hernandez,37,0.0,63.0,8879.0,77.0,
Mary Gallegos,32,10.0,79.0,12700.0,111.0,746.0
Tracy Martinez,31,8.0,60.0,13999.0,101.0,540.0
Crystal Wilson,44,4.0,45.0,11798.0,129.0,632.0
Kenneth Fields,48,0.0,34.0,7781.0,,545.0
Derrick Harris,34,2.0,78.0,13002.0,88.0,594.0
Morgan Sanchez,25,7.0,106.0,13020.0,132.0,
Erica Soto,27,11.0,88.0,8927.0,134.0,616.0
April Dunn PhD,49,7.0,60.0,6159.0,130.0,448.0
Debbie Wall,28,4.0,53.0,9522.0,79.0,375.0
Gregory Smith,20,4.0,79.0,12561.0,,549.0
Rachel Nelson,35,,83.0,12616.0,92.0,
Christopher Winters,37,1.0,76.0,7729.0,124.0,
Diana Brown,42,4.0,35.0,11573.0,88.0,287.0
Leslie Jacobs,24,,,19119.0,136.0,827.0
Timothy Hernandez,43,,49.0,8184.0,105.0,247.0
Matthew Reyes,33,7.0,98.0,15462.0,111.0,612.0
Christine Ball,38,3.0,72.0,10498.0,85.0,415.0
Cory Powell,53,2.0,32.0,4728.0,,
Melissa Mckenzie,22,7.0,64.0,16288.0,85.0,
Deborah Lopez,60,3.0,47.0,3841.0,94.0,310.0
Heather Smith,56,3.0,17.0,1376.0,,187.0
Julia Johnson,53,4.0,45.0,1927.0,95.0,327.0
Carrie Miller,44,,73.0,7858.0,126.0,531.0
Daniel Johnson,59,,27.0,3657.0,154.0,193.0
Stephen Diaz,30,,44.0,10980.0,117.0,571.0
Juan Rios,51,2.0,46.0,2762.0,130.0,358.0
Susan Conner,52,3.0,15.0,,129.0,450.0
Jonathan Navarro,40,2.0,38.0,7825.0,87.0,647.0
Stacy Thompson,19,5.0,90.0,14409.0,155.0,878.0
Catherine Green,27,2.0,69.0,13569.0,84.0,667.0
Taylor Dennis,36,3.0,60.0,7915.0,,200.0
Tanner Lopez,31,5.0,53.0,10336.0,127.0,535.0
Paul Taylor III,18,5.0,53.0,10336.0,127.0,535.0
Larry Sanchez,33,10.0,86.0,8546.0,108.0,688.0
Joseph Smith,45,2.0,77.0,8051.0,101.0,568.0
James Robinson,18,2.0,77.0,8051.0,101.0,568.0
Julie Jones,29,6.0,42.0,11416.0,112.0,498.0
Connie Gomez,38,7.0,78.0,,78.0,485.0
Pamela Johnson,53,1.0,32.0,1278.0,99.0,186.0
Anita Fuller,42,1.0,63.0,,151.0,556.0
Frederick Rogers,53,3.0,13.0,3003.0,94.0,402.0
Jennifer Brown,36,8.0,34.0,6582.0,,607.0
Gregory Reynolds,43,1.0,74.0,7661.0,152.0,538.0
Thomas Vaughn,37,1.0,67.0,10869.0,,220.0
Carolyn Weeks,22,2.0,108.0,17771.0,106.0,638.0
Oscar Cruz,38,3.0,,10778.0,,446.0
Marissa Gonzalez,47,4.0,41.0,6233.0,82.0,246.0
Jose Brown,32,8.0,54.0,15114.0,83.0,459.0
Omar Miller,32,8.0,51.0,12307.0,158.0,603.0
Justin Collins,25,3.0,65.0,,125.0,856.0
Laura Stephenson,42,2.0,58.0,11579.0,112.0,582.0
Robert Jackson,22,2.0,71.0,12165.0,136.0,617.0
Shannon Wilkerson,26,,58.0,11654.0,153.0,790.0
Alison Jackson,54,1.0,12.0,4610.0,167.0,144.0
Ian Simon,53,,31.0,2546.0,127.0,450.0
Pamela Jones,42,7.0,31.0,9687.0,105.0,214.0
Jennifer Thompson,64,0.0,33.0,2908.0,147.0,123.0
Lauren Hawkins,42,3.0,54.0,8792.0,137.0,228.0
Paul Anderson,64,1.0,11.0,,86.0,277.0
Heather Jones,36,2.0,,9413.0,105.0,227.0
Mark Watson,22,3.0,109.0,14594.0,107.0,518.0
Kenneth Nelson,49,5.0,,,90.0,601.0
John Rangel,62,3.0,25.0,2573.0,95.0,
Katrina Willis,61,3.0,42.0,4601.0,60.0,687.0
Rodney Simmons,22,3.0,57.0,12060.0,107.0,894.0
Tyler Jones,30,,84.0,11423.0,,607.0
Thomas Mitchell,20,8.0,114.0,18952.0,146.0,410.0
Matthew Harper,40,1.0,,11430.0,104.0,493.0
Kenneth Johnson,46,3.0,47.0,11151.0,97.0,508.0
David Grimes,39,3.0,46.0,11827.0,,592.0
Elizabeth Thompson,43,4.0,53.0,6655.0,134.0,222.0
Dennis Johnson,20,,78.0,16088.0,,645.0
Jacqueline Callahan,24,5.0,62.0,12253.0,131.0,875.0
Virginia Goodwin,56,1.0,41.0,3014.0,79.0,292.0
Rachel Chapman,61,,24.0,2172.0,77.0,150.0
Cheryl Campbell,61,,36.0,,172.0,406.0
Nathan Smith,39,8.0,,11801.0,163.0,
Michelle Roberts,23,2.0,81.0,15721.0,140.0,401.0
William Williams,46,8.0,39.0,10776.0,130.0,611.0
Lisa Hahn,44,2.0,41.0,9798.0,126.0,
Michele Mcmahon,21,12.0,107.0,15974.0,121.0,
Jason Rodriguez,23,15.0,74.0,13118.0,147.0,816.0
Julie Salas,20,5.0,50.0,,,650.0
Donna Clark,44,6.0,77.0,6702.0,,495.0
Diane Sawyer,25,7.0,59.0,13223.0,85.0,708.0
Laurie Collier,40,2.0,74.0,9250.0,78.0,381.0
Philip Wood,51,3.0,38.0,4523.0,103.0,651.0
Tiffany Gray,50,6.0,71.0,11960.0,146.0,280.0
Amy Martin,61,1.0,37.0,1216.0,65.0,378.0
Kara Butler,48,3.0,62.0,11243.0,90.0,383.0
Tonya Johnston,23,5.0,60.0,17840.0,130.0,475.0
Michelle Gross,52,3.0,24.0,1533.0,168.0,200.0
Rebekah Wright,54,1.0,49.0,2545.0,177.0,177.0
Emily Lewis,55,5.0,19.0,1060.0,140.0,590.0
Kimberly Williams,48,4.0,62.0,8936.0,95.0,280.0
Adam Sharp,51,,31.0,4945.0,98.0,392.0
Holly Griffith,58,2.0,20.0,1029.0,118.0,257.0
Allison Rogers,60,4.0,,1932.0,113.0,425.0
Cynthia Payne,39,3.0,61.0,7244.0,162.0,490.0
Gina Smith,48,4.0,27.0,7567.0,112.0,559.0
Elizabeth Torres,47,2.0,44.0,7203.0,95.0,629.0
Gabrielle Sanchez,41,6.0,72.0,7410.0,81.0,561.0
David Norris,26,8.0,39.0,8204.0,131.0,633.0
Kimberly Johns,22,2.0,101.0,17522.0,89.0,584.0
Scott Lang,43,2.0,54.0,8088.0,129.0,328.0
Brandy Bowen,60,2.0,12.0,3198.0,112.0,689.0
Natalie Jordan,50,6.0,59.0,9273.0,125.0,543.0
Patricia Ortiz,46,1.0,76.0,6183.0,119.0,580.0
Dr. Dennis Pollard,32,,74.0,,156.0,542.0
Paul Williams,35,2.0,56.0,15998.0,,494.0
Robert James,18,2.0,56.0,15998.0,,494.0
Jamie Hall,40,1.0,53.0,11505.0,,626.0
Kathleen Daniels,34,5.0,88.0,14150.0,155.0,601.0
Michael Burgess,48,,,10285.0,79.0,
Jenna Hunt,64,4.0,34.0,1903.0,66.0,529.0
Donald Nguyen,51,2.0,20.0,1012.0,127.0,301.0
Christina Campbell,56,4.0,17.0,3674.0,101.0,605.0
Cameron Mitchell,52,1.0,33.0,4019.0,130.0,599.0
Jennifer Green,37,,48.0,,159.0,625.0
Seth Castaneda,49,2.0,26.0,7005.0,161.0,429.0
Ryan Hanson,24,,88.0,13258.0,105.0,431.0
Christopher Flores DVM,45,3.0,49.0,7052.0,126.0,213.0
Brittany Berry,38,4.0,33.0,9254.0,161.0,610.0
Kathleen Delgado,20,,78.0,16042.0,,607.0
Jessica Hester,26,2.0,62.0,12110.0,85.0,723.0
Cathy Mcdonald,19,3.0,106.0,14127.0,105.0,582.0
Monica Savage,20,11.0,111.0,18741.0,104.0,583.0
Jason Roberts,25,8.0,111.0,17565.0,115.0,679.0
Stephanie Williams,38,3.0,45.0,8361.0,103.0,
Robert Gibbs,22,3.0,88.0,17178.0,103.0,716.0
Michael Ellis,57,4.0,32.0,2584.0,,209.0
Haley Chambers,54,2.0,46.0,2276.0,116.0,491.0
Brandon Grant,31,9.0,62.0,14484.0,80.0,622.0
Michelle Berry,49,4.0,69.0,11854.0,164.0,481.0
Michael Wagner,40,1.0,26.0,11952.0,127.0,332.0
Michelle Hernandez,57,5.0,10.0,3923.0,97.0,409.0
Tonya Smith,58,2.0,37.0,1577.0,,481.0
James Hawkins,31,9.0,96.0,,109.0,678.0
Jeremy Rodriguez,19,,58.0,19292.0,151.0,676.0
Timothy Larsen,37,2.0,,11488.0,113.0,621.0
Zachary Shelton,27,4.0,45.0,8884.0,128.0,732.0
Brian Glenn,27,,78.0,11238.0,114.0,679.0
Deborah Graves,54,,16.0,3025.0,81.0,
Ashley Smith,36,7.0,57.0,10254.0,157.0,609.0
Robin Brown,28,6.0,75.0,,83.0,484.0
Dale Hunt,32,6.0,98.0,14939.0,83.0,411.0
Theresa Ward,18,6.0,98.0,14939.0,83.0,411.0
Teresa Bennett,28,9.0,56.0,10391.0,107.0,686.0
Joshua Brady,37,2.0,,6322.0,99.0,336.0
Jill Anderson,34,9.0,49.0,14339.0,127.0,393.0
Christian Mclaughlin,51,1.0,45.0,1536.0,,286.0
Diana Ramos,51,2.0,14.0,3081.0,173.0,280.0
Derek Benjamin,61,3.0,39.0,3881.0,96.0,
Melissa Stanton,25,4.0,88.0,16838.0,129.0,839.0
Luis Shepard,38,2.0,44.0,11621.0,110.0,390.0
Michelle White,60,5.0,29.0,2617.0,91.0,249.0
Gregory Boyer,56,2.0,45.0,4239.0,104.0,297.0
Justin Decker,33,7.0,73.0,12876.0,127.0,550.0
Nicole Smith,56,4.0,,3878.0,,608.0
Billy Hardy,49,7.0,43.0,10720.0,151.0,494.0
Kendra Barrett DVM,64,2.0,12.0,3376.0,61.0,380.0
Sandra Foster,44,4.0,44.0,6081.0,123.0,453.0
Kirk Bradley,21,11.0,83.0,12558.0,122.0,623.0
Sara Smith,55,4.0,29.0,2991.0,89.0,316.0
Danny Young,33,0.0,63.0,13482.0,142.0,590.0
John Dickerson,54,,23.0,,,592.0
Andrew Orr,46,4.0,43.0,9152.0,169.0,423.0
Ronald Atkinson,19,11.0,118.0,15979.0,123.0,
Michelle King,21,8.0,57.0,17352.0,110.0,428.0
Melissa Velazquez,45,2.0,48.0,6270.0,98.0,450.0
Daniel Spencer,53,2.0,,3029.0,174.0,536.0
David Davis,47,,52.0,10564.0,105.0,230.0
Amber Murphy,55,3.0,29.0,4560.0,,
Victoria Thomas,43,3.0,48.0,6733.0,70.0,219.0
Tiffany Cobb,46,2.0,42.0,7297.0,,365.0
April Johnson,52,1.0,27.0,3393.0,115.0,677.0
Victoria Davenport,42,1.0,26.0,9060.0,72.0,
Michelle Price,56,3.0,29.0,2324.0,95.0,301.0
Emma Gray,58,5.0,38.0,,176.0,134.0
Greg Faulkner,59,3.0,18.0,2183.0,162.0,397.0
Sarah Fowler,44,1.0,62.0,10877.0,135.0,478.0
Alexa Davis,41,4.0,73.0,6233.0,135.0,206.0
Shaun Herrera,47,6.0,40.0,10099.0,105.0,640.0
Heidi Hensley,53,4.0,10.0,4867.0,118.0,184.0
Dennis Tucker,56,1.0,32.0,4376.0,73.0,381.0
Steven Morgan,26,1.0,85.0,8893.0,109.0,388.0
Joshua Walsh,58,2.0,46.0,4388.0,72.0,570.0
Linda Thompson,40,7.0,47.0,9358.0,141.0,336.0
Justin Powers,61,4.0,26.0,3464.0,115.0,597.0
Stephanie Sawyer,28,7.0,,8011.0,132.0,324.0
Kevin Lopez,33,1.0,58.0,12811.0,159.0,380.0
Meghan Bell,30,2.0,77.0,10823.0,162.0,403.0
Brandon Potts,25,5.0,73.0,16873.0,117.0,698.0
David Simmons,41,8.0,48.0,8139.0,167.0,
Matthew Brooks,36,1.0,54.0,6716.0,142.0,325.0
Renee Chavez,62,4.0,31.0,1679.0,65.0,288.0
Donna Nunez,44,3.0,35.0,9858.0,,354.0
Cheryl Hamilton,50,3.0,,7830.0,,
Dennis Bailey,50,5.0,37.0,8622.0,112.0,477.0
Kelly Black,64,3.0,34.0,1632.0,140.0,173.0
Glenn Smith,53,2.0,17.0,1381.0,94.0,464.0
Michael Leonard,42,6.0,77.0,8829.0,156.0,
Cory Hendricks,37,,40.0,7588.0,101.0,508.0
Steven Lee,59,0.0,25.0,1547.0,156.0,379.0
Katelyn Harris,24,2.0,53.0,15230.0,,465.0
Travis Mcmillan,50,1.0,47.0,9281.0,94.0,392.0
Randy Rangel,33,6.0,73.0,15323.0,100.0,679.0
Alec Hernandez,32,,88.0,12280.0,153.0,500.0
Eric Fuller,32,7.0,80.0,11600.0,145.0,713.0
Seth Howell,48,5.0,,9542.0,149.0,525.0
Mr. Daniel Wheeler,29,,67.0,12999.0,75.0,618.0
Christian Gordon,55,1.0,24.0,1706.0,114.0,585.0
Ashley Rodriguez,58,1.0,35.0,1097.0,64.0,629.0
Willie King,54,5.0,48.0,3755.0,143.0,351.0
Destiny Parrish,43,8.0,46.0,,97.0,288.0
Allison Franklin,29,2.0,66.0,9090.0,,678.0
Timothy Perez,56,4.0,29.0,,175.0,342.0
Matthew Gordon,56,2.0,27.0,3410.0,103.0,245.0
Alicia Ellison,52,2.0,39.0,2570.0,87.0,131.0
Richard Adams,46,6.0,28.0,7291.0,143.0,445.0
Shawn Huynh,63,1.0,11.0,2320.0,165.0,574.0
Alexander Miller,22,10.0,92.0,17543.0,116.0,596.0
Kelly Williams,35,2.0,64.0,10804.0,82.0,778.0
Danielle Mccullough,43,6.0,38.0,,116.0,453.0
Sara Solis,60,,24.0,4275.0,116.0,
Travis Richards,47,6.0,71.0,10971.0,73.0,357.0
William Drake,53,1.0,17.0,,111.0,606.0
Wendy Palmer,19,5.0,66.0,12931.0,147.0,755.0
Stacey Edwards,45,7.0,54.0,9705.0,76.0,609.0
Mary Roberson,21,8.0,87.0,12235.0,149.0,484.0
Annette Davidson,56,3.0,,4562.0,163.0,167.0
Elizabeth Wilson,22,8.0,67.0,12022.0,141.0,750.0
Sandra Juarez,49,3.0,36.0,7910.0,86.0,399.0
Sherri Cummings,19,5.0,97.0,18817.0,92.0,636.0
Ethan Phillips,19,12.0,75.0,16749.0,91.0,680.0
Jonathan Guzman,34,9.0,86.0,8050.0,76.0,776.0
Zachary Murphy,28,10.0,35.0,11985.0,,557.0
Matthew Zuniga,46,5.0,42.0,8382.0,94.0,407.0
Kevin French,27,4.0,85.0,14897.0,116.0,498.0
Alexandria Roth,25,10.0,,18559.0,132.0,556.0
Kayla Klein,43,7.0,71.0,7714.0,103.0,
Christine Peters,62,,32.0,2277.0,177.0,224.0
Michele Butler,47,6.0,46.0,9305.0,147.0,204.0
Christine Martinez,29,,98.0,10749.0,145.0,406.0
Morgan Luna,51,1.0,21.0,1408.0,156.0,138.0
Melissa Russell,24,11.0,109.0,18520.0,145.0,
Joanna Santiago,21,15.0,94.0,15597.0,111.0,411.0
Brent Kent,42,0.0,58.0,8977.0,86.0,544.0
Sabrina Hartman,26,9.0,77.0,8356.0,123.0,
Hayden Yates,22,13.0,117.0,18538.0,123.0,637.0
Joseph Berg,53,3.0,34.0,2603.0,101.0,533.0
Vanessa Mckenzie,53,,15.0,3132.0,168.0,680.0
Jasmine Bishop,18,,15.0,3132.0,168.0,680.0
Alexander Brown,57,4.0,20.0,1935.0,138.0,672.0
Russell Davis III,58,3.0,18.0,4191.0,,622.0
Cassandra Austin,19,11.0,64.0,16804.0,122.0,564.0
Michael Anderson,46,,56.0,7879.0,108.0,432.0
David Ballard,42,5.0,57.0,7211.0,151.0,592.0
Cindy Salinas,38,,65.0,7291.0,124.0,433.0
Joanna Estrada,29,2.0,87.0,15511.0,77.0,
Roger Davis,53,3.0,29.0,2732.0,60.0,519.0
Cindy Haynes,49,4.0,77.0,6546.0,91.0,414.0
Kristen Dorsey,48,7.0,,,113.0,
Kim Stone,52,2.0,32.0,2107.0,85.0,227.0
Amy Jenkins,27,7.0,74.0,11342.0,162.0,728.0
Wayne Rich,43,1.0,69.0,6174.0,71.0,478.0
Timothy Munoz,62,5.0,40.0,3626.0,129.0,
Cody Freeman,49,7.0,67.0,8908.0,,631.0
Wesley Adkins,60,2.0,49.0,4664.0,,
Shannon Miller,62,4.0,29.0,1456.0,74.0,638.0
Annette Trevino,43,8.0,,10221.0,,
Claudia Whitaker,18,8.0,,10221.0,,
Heather Fisher,44,2.0,55.0,8062.0,,311.0
Shannon Nguyen,45,,74.0,9406.0,97.0,445.0
Christopher Jordan,23,3.0,81.0,14072.0,137.0,814.0
Timothy Montes,24,2.0,79.0,16493.0,117.0,605.0
Kathleen Griffin,49,4.0,,9342.0,116.0,330.0
Mark Baker,53,5.0,15.0,4067.0,140.0,251.0
Kevin Wade,39,6.0,30.0,6645.0,122.0,527.0
Alejandro Morrison,23,13.0,62.0,18198.0,,
Linda Combs,28,11.0,52.0,11090.0,134.0,706.0
Nicholas Bradley,40,8.0,49.0,10587.0,81.0,391.0
Sheila Sparks,27,,36.0,10535.0,144.0,487.0
Lindsey White,18,,36.0,10535.0,144.0,487.0
Kimberly Rivera,28,6.0,77.0,12432.0,163.0,615.0
Becky Frye,46,6.0,53.0,9153.0,89.0,
Alexis Harrington,47,1.0,65.0,11949.0,118.0,386.0
Jennifer Miller,55,3.0,,2257.0,98.0,526.0
Erika Hunter,29,6.0,83.0,,109.0,
Lindsey Ellis,50,3.0,79.0,7113.0,133.0,302.0
Joshua Andrade,62,1.0,37.0,2001.0,113.0,373.0
Michael Coleman,35,8.0,37.0,12483.0,142.0,401.0
Michael Humphrey,43,2.0,,9769.0,118.0,624.0
Katherine Frost,38,7.0,,,,284.0
Dr. Aaron Mills Jr.,42,8.0,71.0,6722.0,133.0,257.0
Lindsey Burnett,28,1.0,71.0,15937.0,133.0,494.0
David Rosales,60,1.0,42.0,2681.0,69.0,635.0
James Mayo,40,7.0,40.0,9859.0,79.0,474.0
Jeremiah Nelson,63,2.0,11.0,1762.0,66.0,580.0
Michael Martin MD,57,4.0,34.0,3026.0,86.0,388.0
Louis Charles,32,9.0,77.0,14256.0,141.0,318.0
Charles Miller,51,3.0,49.0,2652.0,106.0,320.0
Tonya Foster,44,6.0,32.0,8019.0,105.0,373.0
Michelle Kim,59,1.0,15.0,4635.0,140.0,
Stephanie Thompson,21,13.0,71.0,12532.0,108.0,575.0
Diane Young,18,13.0,71.0,12532.0,108.0,575.0
Patricia Brennan,57,1.0,29.0,2761.0,150.0,
Andrew Russell,45,7.0,63.0,7062.0,122.0,326.0
Ian Stanley,61,4.0,43.0,3308.0,79.0,239.0
Brenda Bryant,18,4.0,43.0,3308.0,79.0,239.0
Stephanie Johnson,48,,30.0,6649.0,97.0,329.0
Richard Rodriguez,41,,44.0,6509.0,116.0,230.0
Kelly Guzman,39,2.0,,8484.0,71.0,360.0
Thomas Hicks,32,5.0,84.0,15906.0,84.0,316.0
Brian Ross,24,10.0,94.0,12876.0,,473.0
